id,duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,12,640,480,57424,0.892
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,12,1280,720,57436,1.892
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,12,1920,1080,73964,3.224
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,15,176,144,57456,0.32
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,15,320,240,57464,0.476
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,15,480,360,57744,0.664
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,15,640,480,57752,0.896
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,15,1280,720,57760,1.848
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,15,1920,1080,74496,3.188
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,24,176,144,58044,0.328
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,24,320,240,58052,0.452
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,24,480,360,58064,0.668
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,24,640,480,58064,0.892
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,24,1280,720,58072,1.864
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,24,1920,1080,73968,3.22
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,25,176,144,58356,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,25,320,240,58364,0.504
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,25,480,360,58372,0.652
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,25,640,480,58652,0.904
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,25,1280,720,58660,1.916
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,25,1920,1080,74496,3.196
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,29.97,176,144,58932,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,29.97,320,240,58944,0.516
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,29.97,480,360,59212,0.68
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,29.97,640,480,59212,0.9
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,29.97,1280,720,59220,1.852
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,29.97,1920,1080,73968,3.264
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,12,176,144,59236,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,12,320,240,59512,0.476
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,12,480,360,59520,0.664
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,12,640,480,59528,0.92
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,12,1280,720,59540,2.04
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,12,1920,1080,73968,3.74
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,15,176,144,59824,0.332
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,15,320,240,59836,0.468
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,15,480,360,59848,0.656
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,15,640,480,59856,0.904
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,15,1280,720,60124,2.064
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,15,1920,1080,74496,3.784
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,24,176,144,60148,0.32
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,24,320,240,60148,0.472
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,24,480,360,60160,0.652
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,24,640,480,60432,0.912
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,24,1280,720,60440,2.056
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,24,1920,1080,73968,3.672
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,25,176,144,60468,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,25,320,240,60736,0.476
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,25,480,360,60752,0.66
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,25,640,480,60764,0.912
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,25,1280,720,60772,2.044
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,25,1920,1080,73968,3.7
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,29.97,176,144,61056,0.32
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,29.97,320,240,61064,0.472
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,29.97,480,360,61072,0.68
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,29.97,640,480,61084,0.912
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,29.97,1280,720,61096,2.028
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,5000000,29.97,1920,1080,74904,3.684
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,12,176,144,61376,1.3
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,12,320,240,61476,2.292
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,12,480,360,94776,3.548
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,12,640,480,136180,5.024
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,12,1280,720,311108,10.481
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,12,1920,1080,632144,22.409
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,15,176,144,61700,1.428
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,15,320,240,62684,2.34
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,15,480,360,94512,3.8
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,15,640,480,135812,5.444
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,15,1280,720,309904,11.597
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,15,1920,1080,630180,26.662
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,24,176,144,62728,1.728
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,24,320,240,62740,2.744
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,24,480,360,92836,4.364
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,24,640,480,132760,6.572
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,24,1280,720,304404,18.453
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,24,1920,1080,618980,41.727
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,25,176,144,62792,1.864
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,25,320,240,62804,2.752
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,25,480,360,94456,4.492
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,25,640,480,134412,6.704
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,25,1280,720,309052,17.953
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,25,1920,1080,629712,40.711
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,29.97,176,144,63060,2.016
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,29.97,320,240,63332,3
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,29.97,480,360,94704,5.148
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,29.97,640,480,134912,7.6
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,29.97,1280,720,310084,18.345
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,29.97,1920,1080,632704,41.199
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,12,176,144,63640,1.564
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,12,320,240,63652,2.84
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,12,480,360,94740,4.536
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,12,640,480,136248,6.792
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,12,1280,720,311156,12.925
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,12,1920,1080,632636,23.013
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,15,176,144,63956,1.56
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,15,320,240,64224,2.92
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,15,480,360,94512,4.78
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,15,640,480,135796,6.952
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,15,1280,720,309940,13.933
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,15,1920,1080,630628,27.098
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,24,176,144,64536,2.044
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,24,320,240,64808,3.412
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,24,480,360,92836,5.344
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,24,640,480,132744,7.764
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,24,1280,720,304220,17.893
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,24,1920,1080,618828,42.219
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,25,176,144,65124,2.28
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,25,320,240,65136,3.552
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,25,480,360,94480,5.464
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,25,640,480,134348,8.057
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,25,1280,720,309044,18.473
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,25,1920,1080,629752,40.887
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,29.97,176,144,65448,2.3
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,29.97,320,240,65460,3.684
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,29.97,480,360,94688,6.116
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,29.97,640,480,134892,9.101
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,29.97,1280,720,310116,19.577
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,29.97,1920,1080,632656,41.419
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,12,176,144,65772,1.788
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,12,320,240,65780,3.544
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,12,480,360,94808,6.004
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,12,640,480,136228,8.873
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,12,1280,720,311324,18.209
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,12,1920,1080,632276,29.806
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,15,176,144,65832,1.716
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,15,320,240,66048,3.7
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,15,480,360,94532,6.228
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,15,640,480,135804,9.277
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,15,1280,720,309984,19.453
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,15,1920,1080,630392,32.266
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,24,176,144,66368,2.204
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,24,320,240,66376,4.208
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,24,480,360,92856,6.768
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,24,640,480,132768,10.097
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,24,1280,720,304452,22.357
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,24,1920,1080,618840,40.763
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,25,176,144,66660,2.476
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,25,320,240,66668,4.284
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,25,480,360,94532,6.844
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,25,640,480,134376,10.241
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,25,1280,720,308908,23.253
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,25,1920,1080,629808,42.063
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,29.97,176,144,66988,2.668
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,29.97,320,240,67000,4.508
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,29.97,480,360,94684,7.696
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,29.97,640,480,134892,11.761
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,29.97,1280,720,310144,26.358
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,29.97,1920,1080,632704,45.759
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,12,176,144,68220,2.168
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,12,320,240,68220,4.348
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,12,480,360,94876,7.68
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,12,640,480,136284,11.821
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,12,1280,720,311364,25.194
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,12,1920,1080,632372,42.247
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,15,176,144,68488,2.372
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,15,320,240,68496,4.44
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,15,480,360,94648,7.86
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,15,640,480,135896,12.025
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,15,1280,720,310024,26.722
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,15,1920,1080,630804,45.307
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,24,176,144,68828,2.392
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,24,320,240,68840,4.992
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,24,480,360,92884,8.209
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,24,640,480,132828,12.565
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,24,1280,720,304320,29.982
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,24,1920,1080,619028,53.323
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,25,176,144,69408,2.784
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,25,320,240,69408,4.952
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,25,480,360,94548,8.177
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,25,640,480,134476,12.865
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,25,1280,720,308968,31.014
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,25,1920,1080,629848,55.023
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,29.97,176,144,69712,2.98
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,29.97,320,240,69720,5.34
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,29.97,480,360,94756,9.221
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,29.97,640,480,134956,14.833
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,29.97,1280,720,310184,35.366
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,29.97,1920,1080,632760,60.872
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,12,176,144,70040,2.16
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,12,320,240,70052,4.88
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,12,480,360,94920,8.753
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,12,640,480,136372,13.349
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,12,1280,720,311248,30.034
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,12,1920,1080,632288,50.627
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,15,176,144,70356,2.28
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,15,320,240,70364,4.896
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,15,480,360,94664,8.725
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,15,640,480,135940,13.629
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,15,1280,720,310076,31.334
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,15,1920,1080,630544,52.987
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,24,176,144,70944,2.832
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,24,320,240,70956,5.536
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,24,480,360,92940,9.077
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,24,640,480,132836,13.853
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,24,1280,720,304268,34.074
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,24,1920,1080,618908,62.388
